"NUM_CORR_ACI";"COD_LOCAL_EVENTO_ACI";"NUM_TRAT_ACO_PAN";"MES";"AL_CAS";"GRAU";"TRAT";"S_MAX";"family"
"4446";490968;"OB1";2;201403;341;"AS";"C1";9;"AS-C1-9"
"4464";491289;"OB2";1;201404;225;"AS";"C1";9;"AS-C1-9"
"4465";491292;"OB1";1;201404;243;"AS";"C1";9;"AS-C1-9"
"4468";491307;"OB2";1;201404;95;"AS";"C1";9;"AS-C1-9"
"4477";491531;"OB1";1;201404;36;"AS";"C1";9;"AS-C1-9"
"4501";492021;"OB1";1;201405;66;"AS";"C1";9;"AS-C1-9"
"4503";492088;"OB1";1;201405;148;"AS";"C1";9;"AS-C1-9"
"4504";492089;"OB2";1;201405;153;"AS";"C1";9;"AS-C1-9"
"4531";492572;"OB1";1;201406;250;"AS";"C1";9;"AS-C1-9"
"4538";492631;"OB2";1;201406;326;"AS";"C1";9;"AS-C1-9"
"4570";493211;"OB1";1;201407;296;"AS";"C1";9;"AS-C1-9"
"4574";493369;"OB1";1;201407;171;"AS";"C1";9;"AS-C1-9"
"4590";493713;"OB2";1;201408;156;"AS";"C1";9;"AS-C1-9"
"4604";493941;"OB2";1;201408;201;"AS";"C1";9;"AS-C1-9"
"4611";494044;"OB2";1;201408;313;"AS";"C1";9;"AS-C1-9"
"4627";590233;"OB1";1;201309;23;"AS";"C1";9;"AS-C1-9"
"4628";590234;"OB1";1;201309;202;"AS";"C1";9;"AS-C1-9"
"4658";590768;"OB1";1;201310;185;"AS";"C1";9;"AS-C1-9"
"4677";591307;"OB1";1;201310;138;"AS";"C1";9;"AS-C1-9"
"4693";591929;"OB2";1;201311;438;"AS";"C1";9;"AS-C1-9"
"4732";592960;"OB2";1;201401;59;"AS";"C1";9;"AS-C1-9"
"4759";593511;"OB1";1;201402;162;"AS";"C1";9;"AS-C1-9"
"4770";593675;"OB2";1;201402;60;"AS";"C1";9;"AS-C1-9"
"4771";593724;"OB1";2;201402;329;"AS";"C1";9;"AS-C1-9"
"4772";593727;"OB2";1;201402;73;"AS";"C1";9;"AS-C1-9"
"4773";593731;"OB2";1;201402;154;"AS";"C1";9;"AS-C1-9"
"4829";594978;"OB1";1;201404;113;"AS";"C1";9;"AS-C1-9"
"4845";595394;"OB1";1;201404;178;"AS";"C1";9;"AS-C1-9"
"4857";595761;"OB1";1;201405;298;"AS";"C1";9;"AS-C1-9"
"4891";596329;"OB2";NA;201406;0;"AS";"C1";9;"AS-C1-9"
"4905";596501;"OB1";1;201406;199;"AS";"C1";9;"AS-C1-9"
"4923";596904;"OB1";1;201407;204;"AS";"C1";9;"AS-C1-9"
"4924";596908;"OB2";1;201407;232;"AS";"C1";9;"AS-C1-9"
"4927";596923;"OB1";1;201407;490;"AS";"C1";9;"AS-C1-9"
"4928";596952;"OB1";1;201407;247;"AS";"C1";9;"AS-C1-9"
"4960";597316;"OB2";1;201407;195;"AS";"C1";9;"AS-C1-9"
"4961";597320;"OB2";1;201407;346;"AS";"C1";9;"AS-C1-9"
"4973";597597;"OB2";1;201408;68;"AS";"C1";9;"AS-C1-9"
"4985";597918;"OB1";1;201408;342;"AS";"C1";9;"AS-C1-9"
"4994";486302;"OB1";1;201309;128;"AS";"C1";9;"AS-C1-9"
"4995";486322;"OB1";1;201309;111;"AS";"C1";9;"AS-C1-9"
"4997";486367;"OB2";1;201309;86;"AS";"C1";9;"AS-C1-9"
"5011";486662;"OB2";1;201309;95;"AS";"C1";9;"AS-C1-9"
"5037";487257;"OB2";1;201310;382;"AS";"C1";9;"AS-C1-9"
"5053";487508;"OB2";1;201310;81;"AS";"C1";9;"AS-C1-9"
"5054";487513;"OB2";1;201310;195;"AS";"C1";9;"AS-C1-9"
"5059";487679;"OB1";1;201311;112;"AS";"C1";9;"AS-C1-9"
"5067";487918;"OB1";1;201311;420;"AS";"C1";9;"AS-C1-9"
"5068";487935;"OB1";1;201311;50;"AS";"C1";9;"AS-C1-9"
"5080";488251;"OB1";1;201311;176;"AS";"C1";9;"AS-C1-9"
"5114";488944;"OB1";1;201401;187;"AS";"C1";9;"AS-C1-9"
"5140";489753;"OB1";1;201402;126;"AS";"C1";9;"AS-C1-9"
"5151";490095;"OB1";1;201402;117;"AS";"C1";9;"AS-C1-9"
"5165";490327;"OB2";1;201402;141;"AS";"C1";9;"AS-C1-9"
"5178";490706;"OB2";1;201403;304;"AS";"C1";9;"AS-C1-9"
"5179";490708;"OB1";1;201403;216;"AS";"C1";9;"AS-C1-9"
"5180";490709;"OB1";1;201403;290;"AS";"C1";9;"AS-C1-9"
"5183";490797;"OB2";1;201403;222;"AS";"C1";9;"AS-C1-9"
"5186";490846;"OB1";1;201403;130;"AS";"C1";9;"AS-C1-9"
"5204";491138;"OB1";1;201404;314;"AS";"C1";9;"AS-C1-9"
"5205";491141;"OB2";NA;201404;0;"AS";"C1";9;"AS-C1-9"
"5233";491769;"OB1";1;201405;160;"AS";"C1";9;"AS-C1-9"
"5244";491996;"OB1";1;201405;280;"AS";"C1";9;"AS-C1-9"
"5245";492003;"OB1";1;201405;422;"AS";"C1";9;"AS-C1-9"
"5246";492005;"OB1";1;201405;331;"AS";"C1";9;"AS-C1-9"
"5301";493368;"OB1";1;201407;92;"AS";"C1";9;"AS-C1-9"
"5319";493590;"OB1";1;201408;94;"AS";"C1";9;"AS-C1-9"
"5320";493605;"OB1";1;201408;139;"AS";"C1";9;"AS-C1-9"
"5326";493805;"OB1";1;201408;179;"AS";"C1";9;"AS-C1-9"
"5352";590231;"OB1";1;201309;274;"AS";"C1";9;"AS-C1-9"
"5430";592216;"OB2";1;201312;155;"AS";"C1";9;"AS-C1-9"
"5431";592217;"OB1";1;201312;498;"AS";"C1";9;"AS-C1-9"
"5507";593678;"OB2";1;201402;246;"AS";"C1";9;"AS-C1-9"
"5527";594384;"OB1";1;201403;147;"AS";"C1";9;"AS-C1-9"
"5529";594469;"OB2";1;201403;132;"AS";"C1";9;"AS-C1-9"
"5531";594499;"OB2";1;201403;198;"AS";"C1";9;"AS-C1-9"
"5567";595253;"OB1";1;201404;278;"AS";"C1";9;"AS-C1-9"
"5569";595283;"OB1";1;201404;189;"AS";"C1";9;"AS-C1-9"
"5589";595744;"OB2";1;201405;159;"AS";"C1";9;"AS-C1-9"
"5621";596506;"OB2";1;201406;259;"AS";"C1";9;"AS-C1-9"
"5650";597013;"OB2";1;201407;50;"AS";"C1";9;"AS-C1-9"
"5664";597322;"OB2";1;201407;205;"AS";"C1";9;"AS-C1-9"
"5677";597577;"OB2";1;201408;219;"AS";"C1";9;"AS-C1-9"
"5683";597668;"OB1";1;201408;257;"AS";"C1";9;"AS-C1-9"
"94";488592;"OB1";1;201312;303;"AS";"F1";2;"AS-F1-2"
"280";492844;"OB2";1;201406;348;"AS";"F1";2;"AS-F1-2"
"282";492851;"OB2";1;201406;643;"AS";"F1";2;"AS-F1-2"
"333";493920;"OB2";1;201408;603;"AS";"F1";2;"AS-F1-2"
"349";494080;"OB2";1;201408;1004;"AS";"F1";2;"AS-F1-2"
"409";591747;"OB1";1;201311;454;"AS";"F1";2;"AS-F1-2"
"410";591761;"OB2";1;201311;281;"AS";"F1";2;"AS-F1-2"
"1018";493783;"OB1";1;201408;1001;"AS";"F1";2;"AS-F1-2"
"1266";594836;"OB1";1;201404;661;"AS";"F1";2;"AS-F1-2"
"1348";596376;"OB1";1;201406;737;"AS";"F1";2;"AS-F1-2"
"1400";597583;"OB2";1;201408;599;"AS";"F1";2;"AS-F1-2"
"1465";486893;"OB2";1;201309;779;"AS";"F1";2;"AS-F1-2"
"1774";493820;"OB2";1;201408;577;"AS";"F1";2;"AS-F1-2"
"1781";493992;"OB1";1;201408;437;"AS";"F1";2;"AS-F1-2"
"1972";594665;"OB2";1;201403;632;"AS";"F1";2;"AS-F1-2"
"2157";487134;"OB1";1;201310;378;"AS";"F1";2;"AS-F1-2"
"2326";491681;"OB1";1;201404;752;"AS";"F1";2;"AS-F1-2"
"2414";493692;"OB1";1;201408;550;"AS";"F1";2;"AS-F1-2"
"2483";591509;"OB1";1;201311;665;"AS";"F1";2;"AS-F1-2"
"2608";594537;"OB1";1;201403;335;"AS";"F1";2;"AS-F1-2"
"2620";594795;"OB2";1;201404;311;"AS";"F1";2;"AS-F1-2"
"2696";596377;"OB1";1;201406;242;"AS";"F1";2;"AS-F1-2"
"2702";596480;"OB2";1;201406;726;"AS";"F1";2;"AS-F1-2"
"2822";487132;"OB1";1;201310;873;"AS";"F1";2;"AS-F1-2"
"2851";487969;"OB1";1;201311;420;"AS";"F1";2;"AS-F1-2"
"2941";490049;"OB2";1;201402;546;"AS";"F1";2;"AS-F1-2"
"3003";491152;"OB2";1;201404;383;"AS";"F1";2;"AS-F1-2"
"3132";493767;"OB1";1;201408;337;"AS";"F1";2;"AS-F1-2"
"3147";493991;"OB1";1;201408;716;"AS";"F1";2;"AS-F1-2"
"3164";590237;"OB1";1;201309;251;"AS";"F1";2;"AS-F1-2"
"3466";597310;"OB1";NA;201407;0;"AS";"F1";2;"AS-F1-2"
"3510";598020;"OB1";1;201408;923;"AS";"F1";2;"AS-F1-2"
"3629";489000;"OB1";1;201401;168;"AS";"F1";2;"AS-F1-2"
"3747";491788;"OB1";1;201405;426;"AS";"F1";2;"AS-F1-2"
"3793";492735;"OB1";1;201406;671;"AS";"F1";2;"AS-F1-2"
"3902";590317;"OB2";1;201309;478;"AS";"F1";2;"AS-F1-2"
"4361";488950;"OB2";1;201401;837;"AS";"F1";2;"AS-F1-2"
"4545";492732;"OB2";1;201406;397;"AS";"F1";2;"AS-F1-2"
"4601";493914;"OB2";1;201408;589;"AS";"F1";2;"AS-F1-2"
"4697";592000;"OB2";1;201311;636;"AS";"F1";2;"AS-F1-2"
"4739";593053;"OB2";1;201401;452;"AS";"F1";2;"AS-F1-2"
"4877";596133;"OB2";1;201406;803;"AS";"F1";2;"AS-F1-2"
"4958";597309;"OB1";1;201407;499;"AS";"F1";2;"AS-F1-2"
"4959";597310;"OB1";1;201407;450;"AS";"F1";2;"AS-F1-2"
"4980";597798;"OB2";1;201408;486;"AS";"F1";2;"AS-F1-2"
"5303";493428;"OB1";1;201408;682;"AS";"F1";2;"AS-F1-2"
"5318";493584;"OB1";1;201408;617;"AS";"F1";2;"AS-F1-2"
"5353";590238;"OB1";1;201309;278;"AS";"F1";2;"AS-F1-2"
"5469";593013;"OB2";1;201401;425;"AS";"F1";2;"AS-F1-2"
"5553";594886;"OB1";1;201404;653;"AS";"F1";2;"AS-F1-2"
"5581";595575;"OB2";1;201405;711;"AS";"F1";2;"AS-F1-2"
"5623";596609;"OB2";1;201406;266;"AS";"F1";2;"AS-F1-2"
"37";487092;"OB1";1;201310;392;"AS";"F1";3;"AS-F1-3"
"53";487709;"OB2";1;201311;827;"AS";"F1";3;"AS-F1-3"
"63";487993;"OB2";1;201311;657;"AS";"F1";3;"AS-F1-3"
"71";488207;"OB2";1;201311;497;"AS";"F1";3;"AS-F1-3"
"129";489462;"OB2";1;201401;481;"AS";"F1";3;"AS-F1-3"
"130";489463;"OB2";1;201401;394;"AS";"F1";3;"AS-F1-3"
"201";491160;"OB1";1;201404;309;"AS";"F1";3;"AS-F1-3"
"266";492561;"OB2";1;201406;523;"AS";"F1";3;"AS-F1-3"
"269";492654;"OB2";1;201406;739;"AS";"F1";3;"AS-F1-3"
"337";493993;"OB1";1;201408;393;"AS";"F1";3;"AS-F1-3"
"504";593595;"OB1";1;201402;439;"AS";"F1";3;"AS-F1-3"
"735";486961;"OB2";1;201310;373;"AS";"F1";3;"AS-F1-3"
"738";487107;"OB1";1;201310;355;"AS";"F1";3;"AS-F1-3"
"891";490899;"OB2";1;201403;307;"AS";"F1";3;"AS-F1-3"
"904";491158;"OB1";1;201404;368;"AS";"F1";3;"AS-F1-3"
"939";492007;"OB1";1;201405;738;"AS";"F1";3;"AS-F1-3"
"962";492560;"OB1";1;201406;284;"AS";"F1";3;"AS-F1-3"
"1020";493800;"OB2";1;201408;404;"AS";"F1";3;"AS-F1-3"
"1080";590895;"OB2";1;201310;587;"AS";"F1";3;"AS-F1-3"
"1240";594159;"OB2";2;201403;299;"AS";"F1";3;"AS-F1-3"
"1457";486721;"OB1";1;201309;531;"AS";"F1";3;"AS-F1-3"
"1479";487233;"OB1";1;201310;425;"AS";"F1";3;"AS-F1-3"
"1502";487706;"OB2";1;201311;855;"AS";"F1";3;"AS-F1-3"
"1574";489286;"OB2";1;201401;903;"AS";"F1";3;"AS-F1-3"
"1637";490900;"OB1";1;201403;359;"AS";"F1";3;"AS-F1-3"
"1773";493799;"OB2";1;201408;195;"AS";"F1";3;"AS-F1-3"
"1812";590752;"OB1";1;201310;193;"AS";"F1";3;"AS-F1-3"
"1818";590931;"OB1";1;201310;344;"AS";"F1";3;"AS-F1-3"
"1842";591550;"OB2";1;201311;432;"AS";"F1";3;"AS-F1-3"
"1905";593209;"OB2";1;201401;809;"AS";"F1";3;"AS-F1-3"
"1971";594664;"OB1";1;201403;561;"AS";"F1";3;"AS-F1-3"
"2143";486722;"OB2";1;201309;603;"AS";"F1";3;"AS-F1-3"
"2156";487105;"OB2";1;201310;784;"AS";"F1";3;"AS-F1-3"
"2461";590885;"OB2";1;201310;746;"AS";"F1";3;"AS-F1-3"
"2572";593760;"OB2";1;201402;581;"AS";"F1";3;"AS-F1-3"
"2573";593761;"OB2";1;201402;215;"AS";"F1";3;"AS-F1-3"
"2577";593832;"OB1";1;201402;429;"AS";"F1";3;"AS-F1-3"
"2685";596250;"OB2";1;201406;724;"AS";"F1";3;"AS-F1-3"
"2765";597779;"OB1";1;201408;258;"AS";"F1";3;"AS-F1-3"
"2811";486959;"OB2";1;201310;678;"AS";"F1";3;"AS-F1-3"
"2812";486962;"OB2";1;201310;462;"AS";"F1";3;"AS-F1-3"
"2915";489288;"OB2";1;201401;506;"AS";"F1";3;"AS-F1-3"
"3346";594851;"OB1";1;201404;588;"AS";"F1";3;"AS-F1-3"
"3392";595753;"OB2";1;201405;351;"AS";"F1";3;"AS-F1-3"
"3555";487101;"OB2";1;201310;372;"AS";"F1";3;"AS-F1-3"
"3591";487990;"OB1";1;201311;205;"AS";"F1";3;"AS-F1-3"
"3660";489468;"OB2";1;201401;587;"AS";"F1";3;"AS-F1-3"
"3701";490510;"OB2";1;201403;447;"AS";"F1";3;"AS-F1-3"
"3708";490667;"OB2";1;201403;942;"AS";"F1";3;"AS-F1-3"
"3857";493799;"OB2";2;201408;103;"AS";"F1";3;"AS-F1-3"
"3875";493994;"OB2";1;201408;537;"AS";"F1";3;"AS-F1-3"
"4232";597778;"OB1";1;201408;596;"AS";"F1";3;"AS-F1-3"
"4380";489458;"OB2";1;201401;890;"AS";"F1";3;"AS-F1-3"
"4427";490516;"OB2";1;201403;544;"AS";"F1";3;"AS-F1-3"
"4663";590887;"OB1";1;201310;688;"AS";"F1";3;"AS-F1-3"
"4692";591926;"OB2";1;201311;703;"AS";"F1";3;"AS-F1-3"
"4777";593761;"OB1";2;201402;379;"AS";"F1";3;"AS-F1-3"
"4921";596826;"OB1";1;201407;425;"AS";"F1";3;"AS-F1-3"
"5029";487130;"OB2";1;201310;253;"AS";"F1";3;"AS-F1-3"
"5052";487485;"OB1";1;201310;457;"AS";"F1";3;"AS-F1-3"
"5136";489461;"OB2";1;201401;474;"AS";"F1";3;"AS-F1-3"
"5190";490898;"OB1";1;201403;485;"AS";"F1";3;"AS-F1-3"
"5247";492006;"OB2";1;201405;360;"AS";"F1";3;"AS-F1-3"
"5491";593456;"OB2";1;201401;313;"AS";"F1";3;"AS-F1-3"
"5523";594159;"OB2";1;201403;435;"AS";"F1";3;"AS-F1-3"
"95";488593;"OB1";1;201312;233;"AS";"F1";4;"AS-F1-4"
"184";490948;"OB2";1;201403;418;"AS";"F1";4;"AS-F1-4"
"246";492168;"OB2";1;201405;644;"AS";"F1";4;"AS-F1-4"
"309";493619;"OB1";1;201408;587;"AS";"F1";4;"AS-F1-4"
"350";494081;"OB2";1;201408;960;"AS";"F1";4;"AS-F1-4"
"424";592186;"OB2";1;201312;507;"AS";"F1";4;"AS-F1-4"
"441";592460;"OB2";1;201312;310;"AS";"F1";4;"AS-F1-4"
"557";595077;"OB2";1;201404;342;"AS";"F1";4;"AS-F1-4"
"615";596379;"OB2";NA;201406;0;"AS";"F1";4;"AS-F1-4"
"703";597958;"OB2";1;201408;433;"AS";"F1";4;"AS-F1-4"
"742";487202;"OB1";1;201310;393;"AS";"F1";4;"AS-F1-4"
"744";487242;"OB1";1;201310;385;"AS";"F1";4;"AS-F1-4"
"763";487721;"OB2";1;201311;200;"AS";"F1";4;"AS-F1-4"
"860";490196;"OB2";1;201402;729;"AS";"F1";4;"AS-F1-4"
"1002";493471;"OB1";1;201408;136;"AS";"F1";4;"AS-F1-4"
"1003";493472;"OB2";1;201408;528;"AS";"F1";4;"AS-F1-4"
"1156";592675;"OB2";NA;201312;0;"AS";"F1";4;"AS-F1-4"
"1174";592981;"OB2";1;201401;869;"AS";"F1";4;"AS-F1-4"
"1208";593587;"OB1";1;201402;304;"AS";"F1";4;"AS-F1-4"
"1242";594216;"OB2";1;201403;660;"AS";"F1";4;"AS-F1-4"
"1253";594427;"OB2";1;201403;388;"AS";"F1";4;"AS-F1-4"
"1254";594428;"OB2";1;201403;227;"AS";"F1";4;"AS-F1-4"
"1297";595578;"OB2";1;201405;1032;"AS";"F1";4;"AS-F1-4"
"1440";486377;"OB2";1;201309;199;"AS";"F1";4;"AS-F1-4"
"1537";488577;"OB1";1;201312;481;"AS";"F1";4;"AS-F1-4"
"1546";488851;"OB2";1;201312;753;"AS";"F1";4;"AS-F1-4"
"1653";491200;"OB1";1;201404;374;"AS";"F1";4;"AS-F1-4"
"1731";493068;"OB1";1;201407;299;"AS";"F1";4;"AS-F1-4"
"1753";493454;"OB2";1;201408;1014;"AS";"F1";4;"AS-F1-4"
"1763";493617;"OB1";1;201408;814;"AS";"F1";4;"AS-F1-4"
"1839";591373;"OB1";1;201310;652;"AS";"F1";4;"AS-F1-4"
"1893";592762;"OB1";1;201312;174;"AS";"F1";4;"AS-F1-4"
"1900";592983;"OB2";1;201401;493;"AS";"F1";4;"AS-F1-4"
"1936";593836;"OB1";1;201402;329;"AS";"F1";4;"AS-F1-4"
"1976";594793;"OB2";1;201404;771;"AS";"F1";4;"AS-F1-4"
"1990";595076;"OB1";1;201404;369;"AS";"F1";4;"AS-F1-4"
"1993";595153;"OB2";1;201404;642;"AS";"F1";4;"AS-F1-4"
"2005";595507;"OB1";1;201405;893;"AS";"F1";4;"AS-F1-4"
"2023";595960;"OB1";1;201405;264;"AS";"F1";4;"AS-F1-4"
"2052";596615;"OB2";2;201406;130;"AS";"F1";4;"AS-F1-4"
"2144";486723;"OB1";1;201309;398;"AS";"F1";4;"AS-F1-4"
"2160";487242;"OB1";2;201310;200;"AS";"F1";4;"AS-F1-4"
"2183";487956;"OB2";NA;201311;0;"AS";"F1";4;"AS-F1-4"
"2268";490232;"OB1";1;201402;418;"AS";"F1";4;"AS-F1-4"
"2404";493470;"OB1";1;201408;45;"AS";"F1";4;"AS-F1-4"
"2428";494013;"OB1";1;201408;567;"AS";"F1";4;"AS-F1-4"
"2475";591280;"OB1";1;201310;214;"AS";"F1";4;"AS-F1-4"
"2505";592124;"OB2";1;201311;314;"AS";"F1";4;"AS-F1-4"
"2510";592187;"OB1";1;201312;568;"AS";"F1";4;"AS-F1-4"
"2522";592466;"OB2";1;201312;106;"AS";"F1";4;"AS-F1-4"
"2527";592760;"OB1";1;201312;278;"AS";"F1";4;"AS-F1-4"
"2534";592976;"OB2";1;201401;425;"AS";"F1";4;"AS-F1-4"
"2579";593849;"OB2";1;201402;558;"AS";"F1";4;"AS-F1-4"
"2609";594575;"OB1";1;201403;341;"AS";"F1";4;"AS-F1-4"
"2623";594825;"OB2";1;201404;280;"AS";"F1";4;"AS-F1-4"
"2627";594889;"OB1";1;201404;190;"AS";"F1";4;"AS-F1-4"
"2650";595330;"OB2";1;201404;415;"AS";"F1";4;"AS-F1-4"
"2676";596046;"OB2";1;201405;664;"AS";"F1";4;"AS-F1-4"
"2723";596945;"OB1";1;201407;690;"AS";"F1";4;"AS-F1-4"
"2724";596948;"OB1";1;201407;211;"AS";"F1";4;"AS-F1-4"
"2728";597037;"OB2";1;201407;491;"AS";"F1";4;"AS-F1-4"
"2741";597315;"OB2";1;201407;407;"AS";"F1";4;"AS-F1-4"
"2784";598021;"OB1";1;201408;684;"AS";"F1";4;"AS-F1-4"
"2833";487439;"OB2";1;201310;271;"AS";"F1";4;"AS-F1-4"
"2856";488107;"OB2";1;201311;671;"AS";"F1";4;"AS-F1-4"
"2914";489284;"OB1";1;201401;708;"AS";"F1";4;"AS-F1-4"
"3035";491789;"OB2";1;201405;475;"AS";"F1";4;"AS-F1-4"
"3157";590101;"OB2";NA;201309;0;"AS";"F1";4;"AS-F1-4"
"3159";590146;"OB2";1;201309;433;"AS";"F1";4;"AS-F1-4"
"3175";590418;"OB1";1;201309;355;"AS";"F1";4;"AS-F1-4"
"3185";590634;"OB2";1;201309;551;"AS";"F1";4;"AS-F1-4"
"3192";590879;"OB2";1;201310;387;"AS";"F1";4;"AS-F1-4"
"3193";590985;"OB2";1;201310;281;"AS";"F1";4;"AS-F1-4"
"3245";592462;"OB2";1;201312;499;"AS";"F1";4;"AS-F1-4"
"3254";592763;"OB1";1;201312;108;"AS";"F1";4;"AS-F1-4"
"3263";592993;"OB2";1;201401;551;"AS";"F1";4;"AS-F1-4"
"3323";594343;"OB1";1;201403;780;"AS";"F1";4;"AS-F1-4"
"3377";595392;"OB1";1;201404;377;"AS";"F1";4;"AS-F1-4"
"3477";597458;"OB1";1;201408;779;"AS";"F1";4;"AS-F1-4"
"3557";487204;"OB2";1;201310;349;"AS";"F1";4;"AS-F1-4"
"3575";487440;"OB1";1;201310;198;"AS";"F1";4;"AS-F1-4"
"3627";488979;"OB1";1;201401;497;"AS";"F1";4;"AS-F1-4"
"3688";490211;"OB2";1;201402;495;"AS";"F1";4;"AS-F1-4"
"3903";590324;"OB2";1;201309;511;"AS";"F1";4;"AS-F1-4"
"3999";592675;"OB2";1;201312;825;"AS";"F1";4;"AS-F1-4"
"4029";593375;"OB2";1;201401;778;"AS";"F1";4;"AS-F1-4"
"4158";596375;"OB2";1;201406;554;"AS";"F1";4;"AS-F1-4"
"4303";487475;"OB1";1;201310;504;"AS";"F1";4;"AS-F1-4"
"4310";487578;"OB2";1;201310;815;"AS";"F1";4;"AS-F1-4"
"4320";487956;"OB2";2;201311;907;"AS";"F1";4;"AS-F1-4"
"4378";489437;"OB1";1;201401;308;"AS";"F1";4;"AS-F1-4"
"4432";490630;"OB2";1;201403;475;"AS";"F1";4;"AS-F1-4"
"4448";491004;"OB2";1;201403;328;"AS";"F1";4;"AS-F1-4"
"4486";491740;"OB2";1;201405;273;"AS";"F1";4;"AS-F1-4"
"4492";491828;"OB1";1;201405;600;"AS";"F1";4;"AS-F1-4"
"4513";492335;"OB2";1;201405;481;"AS";"F1";4;"AS-F1-4"
"4667";590985;"OB1";2;201310;638;"AS";"F1";4;"AS-F1-4"
"4701";592111;"OB1";NA;201311;0;"AS";"F1";4;"AS-F1-4"
"4733";592982;"OB1";1;201401;733;"AS";"F1";4;"AS-F1-4"
"4763";593584;"OB1";1;201402;395;"AS";"F1";4;"AS-F1-4"
"4847";595421;"OB1";1;201404;879;"AS";"F1";4;"AS-F1-4"
"4896";596379;"OB1";2;201406;749;"AS";"F1";4;"AS-F1-4"
"4898";596430;"OB2";1;201406;267;"AS";"F1";4;"AS-F1-4"
"4908";596607;"OB2";1;201406;630;"AS";"F1";4;"AS-F1-4"
"5177";490624;"OB2";1;201403;681;"AS";"F1";4;"AS-F1-4"
"5181";490716;"OB2";1;201403;823;"AS";"F1";4;"AS-F1-4"
"5193";490946;"OB2";1;201403;488;"AS";"F1";4;"AS-F1-4"
"5295";493206;"OB1";1;201407;388;"AS";"F1";4;"AS-F1-4"
"5332";494014;"OB1";1;201408;382;"AS";"F1";4;"AS-F1-4"
"5335";494052;"OB2";1;201408;256;"AS";"F1";4;"AS-F1-4"
"5354";590250;"OB1";1;201309;459;"AS";"F1";4;"AS-F1-4"
"5455";592727;"OB2";1;201312;421;"AS";"F1";4;"AS-F1-4"
"5616";596378;"OB2";1;201406;318;"AS";"F1";4;"AS-F1-4"
"5625";596615;"OB2";1;201406;518;"AS";"F1";4;"AS-F1-4"
"5665";597337;"OB2";1;201407;377;"AS";"F1";4;"AS-F1-4"
"85";488444;"OB2";1;201312;403;"AS";"F1";6;"AS-F1-6"
"163";490378;"OB2";1;201402;627;"AS";"F1";6;"AS-F1-6"
"166";490544;"OB1";1;201403;589;"AS";"F1";6;"AS-F1-6"
"210";491344;"OB1";1;201404;229;"AS";"F1";6;"AS-F1-6"
"330";493882;"OB1";1;201408;475;"AS";"F1";6;"AS-F1-6"
"335";493963;"OB2";1;201408;290;"AS";"F1";6;"AS-F1-6"
"477";593150;"OB1";1;201401;742;"AS";"F1";6;"AS-F1-6"
"500";593538;"OB1";1;201402;416;"AS";"F1";6;"AS-F1-6"
"662";597338;"OB2";1;201407;511;"AS";"F1";6;"AS-F1-6"
"674";597550;"OB2";1;201408;400;"AS";"F1";6;"AS-F1-6"
"708";486315;"OB2";1;201309;606;"AS";"F1";6;"AS-F1-6"
"784";488370;"OB1";1;201311;507;"AS";"F1";6;"AS-F1-6"
"985";493190;"OB1";1;201407;689;"AS";"F1";6;"AS-F1-6"
"990";493234;"OB1";1;201407;476;"AS";"F1";6;"AS-F1-6"
"1004";493498;"OB1";1;201408;296;"AS";"F1";6;"AS-F1-6"
"1157";592676;"OB2";1;201312;171;"AS";"F1";6;"AS-F1-6"
"1181";593036;"OB2";1;201401;540;"AS";"F1";6;"AS-F1-6"
"1414";597781;"OB1";1;201408;742;"AS";"F1";6;"AS-F1-6"
"1471";487080;"OB1";1;201310;321;"AS";"F1";6;"AS-F1-6"
"1551";488914;"OB2";1;201401;432;"AS";"F1";6;"AS-F1-6"
"1560";489039;"OB2";1;201401;706;"AS";"F1";6;"AS-F1-6"
"1589";489793;"OB2";1;201402;670;"AS";"F1";6;"AS-F1-6"
"1616";490295;"OB2";1;201402;463;"AS";"F1";6;"AS-F1-6"
"1727";493036;"OB2";1;201407;580;"AS";"F1";6;"AS-F1-6"
"1730";493067;"OB2";1;201407;404;"AS";"F1";6;"AS-F1-6"
"1760";493564;"OB1";1;201408;436;"AS";"F1";6;"AS-F1-6"
"1770";493725;"OB2";1;201408;346;"AS";"F1";6;"AS-F1-6"
"2011";595676;"OB2";1;201405;223;"AS";"F1";6;"AS-F1-6"
"2084";597455;"OB2";1;201408;440;"AS";"F1";6;"AS-F1-6"
"2109";597914;"OB2";1;201408;530;"AS";"F1";6;"AS-F1-6"
"2208";488776;"OB1";1;201312;249;"AS";"F1";6;"AS-F1-6"
"2276";490566;"OB1";1;201403;530;"AS";"F1";6;"AS-F1-6"
"2327";491829;"OB2";1;201405;646;"AS";"F1";6;"AS-F1-6"
"2383";493066;"OB1";1;201407;443;"AS";"F1";6;"AS-F1-6"
"2521";592461;"OB1";1;201312;362;"AS";"F1";6;"AS-F1-6"
"2590";594026;"OB1";1;201402;556;"AS";"F1";6;"AS-F1-6"
"2739";597299;"OB2";1;201407;564;"AS";"F1";6;"AS-F1-6"
"2740";597300;"OB1";1;201407;442;"AS";"F1";6;"AS-F1-6"
"2744";597339;"OB2";1;201407;396;"AS";"F1";6;"AS-F1-6"
"2763";597730;"OB1";1;201408;399;"AS";"F1";6;"AS-F1-6"
"2781";597973;"OB2";1;201408;384;"AS";"F1";6;"AS-F1-6"
