"PANELA","CAMP","VIDA_PAN_ACO","DR"
"19.140","201405","82",1.00
"19.140","201405","83",0.00
"19.140","201405","84",0.00
"19.140","201405","85",0.00
"19.140","201405","86",0.00
"19.140","201405","87",0.00
"19.140","201405","88",0.00
"19.140","201405","89",0.00
"19.140","201405","90",1.00
"19.140","201405","91",1.00
"19.140","201405","92",1.00
"19.140","201405","93",0.00
"19.140","201405","94",1.00
"19.140","201405","95",1.00
"19.140","201405","96",0.00
"19.140","201405","97",0.00
"19.140","201405","98",0.00
"19.140","201405","99",0.00
"19.140","201405","100",0.00
"19.140","201405","101",1.00
"19.140","201405","102",0.00
"19.140","201405","103",0.00
"19.140","201405","104",0.00
"19.140","201405","105",0.00
"19.140","201405","106",0.00
"19.140","201405","107",1.00
"19.140","201405","108",0.00
"19.140","201405","109",0.00
"19.140","201405","110",0.00
"19.140","201405","111",0.00
"19.140","201405","112",0.00
"19.140","201405","113",0.00
"19.140","201405","114",0.00
"19.140","201405","115",0.00
"21.80","201405","1",0.00
"21.80","201405","2",0.00
"21.80","201405","3",0.00
"21.80","201405","4",0.00
"21.80","201405","5",0.00
"21.80","201405","6",1.00
"21.80","201405","7",0.00
"21.80","201405","8",0.00
"21.80","201405","9",0.00
"21.80","201405","10",0.00
"21.80","201405","11",0.00
"21.80","201405","12",0.00
"21.80","201405","13",0.00
"21.80","201405","14",0.00
"21.80","201405","15",0.00
"21.80","201405","16",0.00
"21.80","201405","17",0.00
"21.80","201405","18",0.00
"21.80","201405","19",0.00
"21.80","201405","20",0.00
"21.80","201405","21",0.00
"21.80","201405","22",0.00
"21.80","201405","23",0.00
"21.80","201405","24",0.00
"21.80","201405","25",0.00
"21.80","201405","26",0.00
"21.80","201405","27",0.00
"21.80","201405","28",0.00
"21.80","201405","29",0.00
"21.80","201405","30",0.00
"21.80","201405","31",0.00
"21.80","201405","32",1.00
"21.80","201405","33",0.00
"21.80","201405","34",1.00
"21.80","201405","35",0.00
"21.80","201405","36",0.00
"21.80","201405","37",0.00
"21.80","201405","38",0.00
"21.80","201405","39",1.00
"21.80","201405","40",1.00
"21.80","201405","41",1.00
"21.80","201405","42",1.00
"21.80","201405","43",0.00
"21.80","201405","44",0.00
"21.80","201405","45",0.00
"21.80","201405","46",0.00
"21.80","201405","47",0.00
"21.80","201405","48",0.00
"21.80","201405","49",0.00
"21.80","201405","50",1.00
"21.80","201405","51",0.00
"21.80","201405","52",0.00
"21.80","201405","53",0.00
"21.80","201405","54",0.00
"21.80","201405","55",0.00
"21.80","201405","56",0.00
"21.80","201405","57",0.00
"21.80","201405","58",0.00
"21.80","201405","59",0.00
"21.80","201405","60",0.00
"21.80","201405","61",0.00
"21.80","201405","62",0.00
"21.80","201405","63",0.00
"21.80","201405","64",0.00
"21.80","201405","65",1.00
"21.80","201405","66",0.00
"21.80","201405","67",0.00
"21.80","201405","68",0.00
"21.80","201405","69",0.00
"21.80","201405","70",0.00
"21.80","201405","71",0.00
"21.80","201405","72",0.00
"21.80","201405","73",0.00
"21.80","201405","74",0.00
"21.80","201405","75",0.00
"21.80","201405","76",1.00
"21.80","201405","77",1.00
"21.80","201405","78",1.00
"21.80","201405","79",0.00
"21.80","201405","80",0.00
"21.80","201405","81",0.00
"21.80","201405","82",0.00
"21.80","201405","83",1.00
"21.80","201405","84",0.00
"21.80","201405","85",1.00
"21.80","201405","86",0.00
"21.80","201405","87",0.00
"21.80","201405","88",1.00
"21.80","201405","89",1.00
"21.80","201405","90",1.00
"21.80","201405","91",0.00
"21.80","201405","92",0.00
"21.80","201405","93",0.00
"21.80","201405","94",0.00
"21.80","201405","95",1.00
"21.80","201405","96",0.00
"21.80","201405","97",1.00
"21.80","201405","98",1.00
"21.80","201405","99",1.00
"21.80","201405","100",0.00
"21.80","201405","101",0.00
"21.80","201405","102",0.00
"21.80","201405","103",0.00
"21.80","201405","104",0.00
"21.80","201405","105",0.00
"21.80","201405","106",0.00
"21.80","201405","107",0.00
"21.80","201405","108",0.00
"21.80","201405","109",0.00
"21.80","201405","110",0.00
"21.80","201405","111",0.00
"21.80","201405","112",0.00
"21.80","201405","113",0.00
"21.80","201405","114",0.00
"21.80","201405","115",0.00
"23.77","201405","1",1.00
"23.77","201405","2",0.00
"23.77","201405","3",0.00
"23.77","201405","4",0.00
"23.77","201405","5",0.00
"23.77","201405","6",1.00
"23.77","201405","7",0.00
"23.77","201405","8",0.00
"23.77","201405","9",0.00
"23.77","201405","10",0.00
"23.77","201405","11",0.00
"23.77","201405","12",0.00
"23.77","201405","13",0.00
"23.77","201405","14",0.00
"23.77","201405","15",0.00
"23.77","201405","16",0.00
"23.77","201405","17",0.00
"23.77","201405","18",0.00
"23.77","201405","19",0.00
"23.77","201405","20",0.00
"23.77","201405","21",0.00
"23.77","201405","22",0.00
"23.77","201405","23",0.00
"23.77","201405","24",1.00
"23.77","201405","25",1.00
"23.77","201405","26",1.00
"23.77","201405","27",0.00
"23.77","201405","28",0.00
"23.77","201405","29",0.00
"23.77","201405","30",0.00
"23.77","201405","31",0.00
"23.77","201405","32",0.00
"23.77","201405","33",0.00
"23.77","201405","34",0.00
"23.77","201405","35",0.00
"23.77","201405","36",0.00
"23.77","201405","37",0.00
"23.77","201405","38",0.00
"23.77","201405","39",0.00
"23.77","201405","40",0.00
"23.77","201405","41",0.00
"23.77","201405","42",0.00
"23.77","201405","43",0.00
"23.77","201405","44",0.00
"23.77","201405","45",0.00
"23.77","201405","46",0.00
"23.77","201405","47",0.00
"23.77","201405","48",0.00
"23.77","201405","49",0.00
"23.77","201405","50",0.00
"23.77","201405","51",0.00
"23.77","201405","52",0.00
"23.77","201405","53",0.00
"23.77","201405","54",0.00
"23.77","201405","55",0.00
"23.77","201405","56",0.00
"23.77","201405","57",0.00
"23.77","201405","58",0.00
"23.77","201405","59",0.00
"23.77","201405","60",0.00
"23.77","201405","61",0.00
"23.77","201405","62",0.00
"23.77","201405","63",0.00
"23.77","201405","64",0.00
"23.77","201405","65",0.00
"23.77","201405","66",0.00
"23.77","201405","67",0.00
"23.77","201405","68",0.00
"23.77","201405","69",0.00
"23.77","201405","70",0.00
"23.77","201405","71",0.00
"23.77","201405","72",0.00
"23.77","201405","73",0.00
"23.77","201405","74",0.00
"23.77","201405","75",0.00
"23.77","201405","76",0.00
"23.77","201405","77",0.00
"23.77","201405","78",0.00
"23.77","201405","79",1.00
"23.77","201405","80",0.00
"23.77","201405","81",0.00
"23.77","201405","82",1.00
"23.77","201405","83",1.00
"23.77","201405","84",1.00
"23.77","201405","85",1.00
"23.77","201405","86",0.00
"23.77","201405","87",0.00
"23.77","201405","88",0.00
"23.77","201405","89",0.00
"23.77","201405","90",0.00
"23.77","201405","91",0.00
"23.77","201405","92",0.00
"23.77","201405","93",0.00
"23.77","201405","94",0.00
"23.77","201405","95",0.00
"23.77","201405","96",0.00
"23.77","201405","97",0.00
"23.77","201405","98",0.00
"23.77","201405","99",0.00
"23.77","201405","100",0.00
"3.144","201405","1",0.00
"3.144","201405","2",0.00
"3.144","201405","3",0.00
"3.144","201405","4",0.00
"3.144","201405","5",0.00
"3.144","201405","6",0.00
"3.144","201405","7",1.00
"3.144","201405","8",1.00
"3.144","201405","9",0.00
"3.144","201405","10",0.00
"3.144","201405","11",0.00
"3.144","201405","12",0.00
"3.144","201405","13",0.00
"3.144","201405","14",0.00
"3.144","201405","15",0.00
"3.144","201405","16",0.00
"3.144","201405","17",0.00
"3.144","201405","18",0.00
"3.144","201405","19",0.00
"3.144","201405","20",0.00
"3.144","201405","21",0.00
"3.144","201405","22",0.00
"3.144","201405","23",0.00
"3.144","201405","24",1.00
"3.144","201405","25",0.00
"3.144","201405","26",0.00
"3.144","201405","27",0.00
"3.144","201405","28",0.00
"3.144","201405","29",0.00
"3.144","201405","30",0.00
"3.144","201405","31",1.00
"3.144","201405","32",0.00
"3.144","201405","33",0.00
"3.144","201405","34",0.00
"3.144","201405","35",0.00
"3.144","201405","36",0.00
"3.144","201405","37",0.00
"3.144","201405","38",1.00
"3.144","201405","39",0.00
"3.144","201405","40",0.00
"3.144","201405","41",0.00
"3.144","201405","42",1.00
"3.144","201405","43",0.00
"3.144","201405","44",0.00
"3.144","201405","45",0.00
"3.144","201405","46",1.00
"3.144","201405","47",0.00
"3.144","201405","48",1.00
"3.144","201405","49",0.00
"3.144","201405","50",0.00
"3.144","201405","51",0.00
"3.144","201405","52",1.00
"3.144","201405","53",1.00
"3.144","201405","54",0.00
"3.144","201405","55",0.00
"3.144","201405","56",1.00
"3.144","201405","57",0.00
"3.144","201405","58",0.00
"3.144","201405","59",0.00
"3.144","201405","60",0.00
"3.144","201405","61",1.00
"3.144","201405","62",0.00
"3.144","201405","63",1.00
"3.144","201405","64",0.00
"3.144","201405","65",0.00
"3.144","201405","66",0.00
"3.144","201405","67",0.00
"3.144","201405","68",0.00
"3.144","201405","69",0.00
"3.144","201405","70",0.00
"3.144","201405","71",0.00
"3.144","201405","72",0.00
"3.144","201405","73",0.00
"3.144","201405","74",0.00
"3.144","201405","75",1.00
"3.144","201405","76",1.00
"3.144","201405","77",1.00
"3.144","201405","78",0.00
"3.144","201405","79",0.00
"3.144","201405","80",0.00
"3.144","201405","81",0.00
"3.144","201405","82",0.00
"3.144","201405","83",0.00
"3.144","201405","84",0.00
"3.144","201405","85",0.00
"3.144","201405","86",0.00
"3.144","201405","87",0.00
"3.144","201405","88",0.00
"3.144","201405","89",0.00
"3.144","201405","90",0.00
"3.144","201405","91",0.00
"3.144","201405","92",0.00
"3.144","201405","93",0.00
"3.144","201405","94",0.00
"3.144","201405","95",0.00
"3.144","201405","96",0.00
"3.144","201405","97",0.00
"3.144","201405","98",0.00
"3.144","201405","99",0.00
"3.144","201405","100",0.00
"3.144","201405","101",0.00
"3.144","201405","102",0.00
"3.144","201405","103",0.00
"3.144","201405","104",0.00
"3.144","201405","105",0.00
"3.144","201405","106",0.00
"3.144","201405","107",0.00
"3.144","201405","108",0.00
"3.144","201405","109",1.00
"7.152","201405","1",0.00
"7.152","201405","2",0.00
"7.152","201405","3",0.00
"7.152","201405","4",0.00
"7.152","201405","5",0.00
"7.152","201405","6",0.00
"7.152","201405","7",0.00
"7.152","201405","8",0.00
"7.152","201405","9",0.00
"7.152","201405","10",0.00
"7.152","201405","11",0.00
"7.152","201405","12",0.00
"7.152","201405","13",0.00
"7.152","201405","14",0.00
"7.152","201405","15",0.00
"7.152","201405","16",0.00
"7.152","201405","17",0.00
"7.152","201405","18",0.00
"7.152","201405","19",0.00
"7.152","201405","20",0.00
"7.152","201405","21",0.00
"7.152","201405","22",0.00
"7.152","201405","23",0.00
"7.152","201405","24",0.00
"7.152","201405","25",0.00
"7.152","201405","26",0.00
"7.152","201405","27",0.00
"7.152","201405","28",0.00
"7.152","201405","29",0.00
"7.152","201405","30",0.00
"7.152","201405","31",0.00
"7.152","201405","32",0.00
"7.152","201405","33",0.00
"7.152","201405","34",0.00
"7.152","201405","35",0.00
"7.152","201405","36",0.00
"7.152","201405","37",0.00
"7.152","201405","38",0.00
"7.152","201405","39",0.00
"7.152","201405","40",0.00
"7.152","201405","41",0.00
"7.152","201405","42",0.00
"7.152","201405","43",0.00
"7.152","201405","44",0.00
"7.152","201405","45",0.00
"7.152","201405","46",0.00
"7.152","201405","47",0.00
"7.152","201405","48",0.00
"7.152","201405","49",0.00
"7.152","201405","50",0.00
"7.152","201405","51",0.00
"7.152","201405","52",0.00
"7.152","201405","53",0.00
"7.152","201405","54",0.00
"7.152","201405","55",0.00
"7.152","201405","56",0.00
"7.152","201405","57",0.00
"7.152","201405","58",0.00
"7.152","201405","59",0.00
"7.152","201405","60",0.00
"7.152","201405","61",0.00
"7.152","201405","62",0.00
"7.152","201405","63",0.00
"7.152","201405","64",0.00
"7.152","201405","65",0.00
"7.152","201405","66",0.00
"7.152","201405","67",0.00
"7.152","201405","68",0.00
"7.152","201405","69",0.00
"7.152","201405","70",0.00
"7.152","201405","71",0.00
"7.152","201405","72",0.00
"7.152","201405","73",0.00
"7.152","201405","74",0.00
"7.152","201405","75",0.00
"7.152","201405","76",0.00
"7.152","201405","77",0.00
"7.152","201405","78",0.00
"7.152","201405","79",0.00
"7.152","201405","80",0.00
"7.152","201405","81",0.00
"7.152","201405","82",0.00
"7.152","201405","83",0.00
"7.152","201405","84",0.00
"7.152","201405","85",0.00
"7.152","201405","86",0.00
"7.152","201405","87",0.00
"7.152","201405","88",0.00
"7.152","201405","89",0.00
"7.152","201405","90",0.00
"7.152","201405","91",0.00
"7.152","201405","92",0.00
"7.152","201405","93",0.00
"7.152","201405","94",0.00
"7.152","201405","95",0.00
"7.152","201405","96",0.00
"7.152","201405","97",0.00
"7.152","201405","98",0.00
"7.152","201405","99",0.00
"7.152","201405","100",0.00
"7.152","201405","101",0.00
"7.152","201405","102",0.00
"7.152","201405","103",0.00
"7.152","201405","104",0.00
"7.152","201405","105",0.00
"7.152","201405","106",0.00
"7.152","201405","107",0.00
"7.152","201405","108",0.00
"7.152","201405","109",0.00
"7.152","201405","110",0.00
"7.152","201405","111",0.00
"7.152","201405","112",0.00
"7.152","201405","113",0.00
"7.152","201405","114",0.00
"7.152","201405","115",0.00
"8.130","201405","1",1.00
"8.130","201405","2",0.00
"8.130","201405","3",0.00
"8.130","201405","4",0.00
"8.130","201405","5",0.00
"8.130","201405","6",0.00
"8.130","201405","7",0.00
"8.130","201405","8",0.00
"8.130","201405","9",0.00
"8.130","201405","10",0.00
"8.130","201405","11",0.00
"8.130","201405","12",0.00
"8.130","201405","13",0.00
"8.130","201405","14",1.00
"8.130","201405","15",0.00
"8.130","201405","16",0.00
"8.130","201405","17",0.00
"8.130","201405","18",0.00
"8.130","201405","19",0.00
"8.130","201405","20",0.00
"8.130","201405","21",0.00
"8.130","201405","22",0.00
"8.130","201405","23",0.00
"8.130","201405","24",0.00
"8.130","201405","25",0.00
"8.130","201405","26",0.00
"8.130","201405","27",0.00
"8.130","201405","28",0.00
"8.130","201405","29",1.00
"8.130","201405","30",0.00
"8.130","201405","31",0.00
"8.130","201405","32",0.00
"8.130","201405","33",0.00
"8.130","201405","34",0.00
"8.130","201405","35",0.00
"8.130","201405","36",0.00
"8.130","201405","37",0.00
"8.130","201405","38",0.00
"8.130","201405","39",0.00
"8.130","201405","40",0.00
"8.130","201405","41",0.00
"8.130","201405","42",1.00
"8.130","201405","43",0.00
"8.130","201405","44",0.00
"8.130","201405","45",0.00
"8.130","201405","46",0.00
"8.130","201405","47",0.00
"8.130","201405","48",0.00
"8.130","201405","49",0.00
"8.130","201405","50",0.00
"8.130","201405","51",0.00
"8.130","201405","52",0.00
"8.130","201405","53",0.00
"8.130","201405","54",0.00
"8.130","201405","55",0.00
"8.130","201405","56",0.00
"8.130","201405","57",0.00
"8.130","201405","58",0.00
"8.130","201405","59",0.00
"8.130","201405","60",0.00
"8.130","201405","61",1.00
"8.130","201405","62",0.00
"8.130","201405","63",1.00
"8.130","201405","64",0.00
"8.130","201405","65",0.00
"8.130","201405","66",0.00
"8.130","201405","67",0.00
"8.130","201405","68",1.00
"8.130","201405","69",0.00
"8.130","201405","70",0.00
"8.130","201405","71",0.00
"8.130","201405","72",0.00
"8.130","201405","73",0.00
"8.130","201405","74",1.00
"8.130","201405","75",1.00
"8.130","201405","76",1.00
"8.130","201405","77",0.00
"8.130","201405","78",1.00
"8.130","201405","79",0.00
"8.130","201405","80",0.00
"8.130","201405","81",0.00
"8.130","201405","82",0.00
"8.130","201405","83",0.00
"8.130","201405","84",0.00
"8.130","201405","85",0.00
"8.130","201405","86",0.00
"8.130","201405","87",0.00
"8.130","201405","88",0.00
"8.130","201405","89",0.00
"8.130","201405","90",0.00
"8.130","201405","91",0.00
"8.130","201405","92",0.00
"8.130","201405","93",1.00
"8.130","201405","94",0.00
"8.130","201405","95",1.00
"8.130","201405","96",1.00
"8.130","201405","97",0.00
"8.130","201405","98",0.00
"8.130","201405","99",0.00
"8.130","201405","100",0.00
"8.130","201405","101",0.00
"8.130","201405","102",0.00
"8.130","201405","103",0.00
"8.130","201405","104",0.00
"9.145","201405","1",0.00
"9.145","201405","2",1.00
"9.145","201405","3",0.00
"9.145","201405","4",0.00
"9.145","201405","5",0.00
"9.145","201405","6",1.00
"9.145","201405","7",1.00
"9.145","201405","8",1.00
"9.145","201405","9",1.00
"9.145","201405","10",0.00
"9.145","201405","11",0.00
"9.145","201405","12",0.00
"9.145","201405","13",0.00
"9.145","201405","14",0.00
"9.145","201405","15",0.00
"9.145","201405","16",0.00
"9.145","201405","17",0.00
"9.145","201405","18",0.00
"9.145","201405","19",0.00
"9.145","201405","20",1.00
"9.145","201405","21",0.00
"9.145","201405","22",0.00
"9.145","201405","23",1.00
"9.145","201405","24",0.00
"9.145","201405","25",0.00
"9.145","201405","26",0.00
"9.145","201405","27",0.00
"9.145","201405","28",0.00
"9.145","201405","29",1.00
"9.145","201405","30",0.00
"9.145","201405","31",0.00
"9.145","201405","32",0.00
"9.145","201405","33",0.00
"9.145","201405","34",1.00
"9.145","201405","35",0.00
"9.145","201405","36",0.00
"9.145","201405","37",1.00
"9.145","201405","38",0.00
"9.145","201405","39",0.00
"9.145","201405","40",0.00
"9.145","201405","41",0.00
"9.145","201405","42",0.00
"9.145","201405","43",0.00
"9.145","201405","44",0.00
"9.145","201405","45",0.00
"9.145","201405","46",0.00
"9.145","201405","47",0.00
"9.145","201405","48",0.00
"9.145","201405","49",0.00
"9.145","201405","50",0.00
"9.145","201405","51",0.00
"9.145","201405","52",0.00
"9.145","201405","53",0.00
"9.145","201405","54",0.00
"9.145","201405","55",0.00
"9.145","201405","56",1.00
"9.145","201405","57",0.00
"9.145","201405","58",0.00
"9.145","201405","59",0.00
"9.145","201405","60",0.00
"9.145","201405","61",0.00
"9.145","201405","62",0.00
"9.145","201405","63",0.00
"9.145","201405","64",0.00
"9.145","201405","65",1.00
"9.145","201405","66",1.00
"9.145","201405","67",0.00
"9.145","201405","68",0.00
"9.145","201405","69",0.00
"9.145","201405","70",0.00
"9.145","201405","71",0.00
"9.145","201405","72",0.00
"9.145","201405","73",0.00
"9.145","201405","74",0.00
