NUM_CORR_ACI;SIGLA_ACO;COD_TPAO;CLS_DARDO;CONS_AL;P;P_MAX
496412;AACDAA0110001510X9;2;sem dardo;1093;19.255;25
595880;DGC2AA003000021099;1;com dardo;584;12.33;25
492616;FVZ1AA000150064099;1;com dardo;595;31.265;35
491328;DCC1AS006000110099;1;com dardo;416;24.4;25
489388;24JDAA000100010099;2;sem dardo;330;12.613;10
599894;VJQ1AA000150015099;2;sem dardo;383;12.965;12
492080;7NNEAS015000100099;2;sem dardo;353;15.27;22
493907;VNBCAA012000180099;2;sem dardo;769;17.037;20
491537;AACHAA0120000360X9;2;sem dardo;748;18.437;25
594956;DDC1AA0130001200X9;2;sem dardo;901;19.83;25
492498;AAC3AA0040000210X9;2;sem dardo;1139;18.672;25
492571;GXCHAS016000145099;2;sem dardo;403;23.17;25
595660;JYCHAS0160001060X9;1;com dardo;674;18.34;25
595128;84D1AS000150050099;4;sem dardo;1006;16.3;30
595325;VJQ1AA000150015099;2;sem dardo;843;13.973;12
595367;MBA2AA000150010099;6;sem dardo;632;12.283;15
491926;ZICHAS018000145099;2;sem dardo;385;24.642;25
491456;MBA2AA000150010099;1;com dardo;392;10.205;15
491464;24JDAA000100010099;2;sem dardo;582;10.065;10
491694;MBA2AA000150010099;2;sem dardo;340;10.173;15
597651;WOMAAS008000150099;1;com dardo;658;17.69;18
594261;TNZ2AA000180056099;1;com dardo;565;42.746;50
595524;DGC2AA003000021099;1;com dardo;1254;14.37;25
491970;GXCHAS018000145099;1;com dardo;589;29.642;25
595752;7NNEAS015000100099;1;com dardo;933;14.155;22
593286;LQC1AA006000066099;1;com dardo;847;17.03;25
492006;7NNEAS015000100099;2;sem dardo;683;23.043;22
492011;DGC2AA006000040099;1;com dardo;644;14.71;25
492017;JYCHAS0140000860X9;2;sem dardo;485;18.645;25
491379;24JDAA000100010099;2;sem dardo;319;10.735;10
596665;DDC1AA0160000360X9;6;sem dardo;515;24.227;25
491864;DDC1AA0160000360X9;1;com dardo;622;14.28;25
595640;LQC1AA006000066099;1;com dardo;1147;19.445;25
595544;VJQ1AA000150015099;2;sem dardo;243;15.315;12
491959;DDC1AA0160000560X9;1;com dardo;754;19.8;25
596417;FVZ1AA000150064099;2;sem dardo;541;27.258;35
596660;31Z2AA000240026099;6;sem dardo;436;33.582;39
491550;DDC1AA0130001200X9;2;sem dardo;456;22.375;25
595501;VJQ1AA000150015099;3;sem dardo;857;11.195;12
492086;JYCHAS0160001060X9;2;sem dardo;167;21.373;25
594915;24JDAA000100010099;1;com dardo;685;10.223;10
595823;JYCHAS0160001060X9;1;com dardo;310;18.22;25
595697;MBA2AA000150010099;2;sem dardo;347;7.118;15
491824;AAC3AA0040000210X9;1;com dardo;585;14.492;25
596131;DGC2AA003000021099;2;sem dardo;374;11.817;25
492659;55Z2AA000180070099;2;sem dardo;497;77.718;90
595541;VJQ1AA000150015099;2;sem dardo;345;8.075;12
595567;24JDAA000100010099;2;sem dardo;341;11.015;10
595851;GXCCAS018000145099;1;com dardo;557;25.465;25
595854;VNBCAA012000180099;1;com dardo;421;13.25;20
596526;24JDAA000100010099;5;sem dardo;395;7.818;10
596811;LQC1AA006000066099;2;sem dardo;561;19.8;25
596861;PLZ1AS000150105099;6;sem dardo;534;67.018;80
491875;QECDAA0090000360X9;4;sem dardo;1128;18.805;25
491888;VJQ1AA000150015099;6;sem dardo;294;7.93;12
596387;MBA2AA000150010099;2;sem dardo;482;14.722;15
595959;CTBBAS017000125099;2;sem dardo;475;16.398;20
595970;AACDAA0110001510X9;2;sem dardo;930;23.955;25
491714;MBA2AA000150010099;2;sem dardo;479;11.12;15
491792;AACDAA0110001510X9;2;sem dardo;665;15.775;25
492799;GXCHAS018000145099;2;sem dardo;419;28.383;25
492790;7PMAAS010000135099;2;sem dardo;354;14.4;18
492549;AACHAA0120000360X9;1;com dardo;468;15.243;25
492955;9GJKAS003000120099;2;sem dardo;1100;6.78;10
595998;EWZBAA006000120099;2;sem dardo;851;57.4;55
492279;ILC1AS0200000360X9;2;sem dardo;300;20.377;25
597048;ILICAS0460000660X9;2;sem dardo;404;24.682;23
597840;MBA2AA000150010099;2;sem dardo;494;10.41;15
596915;QECDAA0090000360X9;2;sem dardo;513;21.692;25
595938;VJQ1AA000150015099;6;sem dardo;473;8.362;12
595208;EWZBAA006000120099;1;com dardo;914;50.83;55
595775;24JDAA000100010099;1;com dardo;401;13.383;10
491904;AAC3AA0040000210X9;2;sem dardo;339;15.8;25
598389;21Q1AA000100010099;1;com dardo;345;10.44;12
598489;24JDAA000100010099;2;sem dardo;302;9.69;10
595430;YUCBAA009000153099;2;sem dardo;602;16.483;25
596018;LQC1AA006000066099;2;sem dardo;438;16.895;25
491764;MBA2AA000150010099;2;sem dardo;704;12.04;15
492408;AAC2AA0090000460X9;2;sem dardo;581;19.175;25
595466;GXCBAS015000155099;1;com dardo;505;13.67;25
596318;YUCBAA007000153099;2;sem dardo;413;23.615;25
597514;DDC1AA0160000360X9;2;sem dardo;331;19.568;25
596034;TGCDAA008000086099;2;sem dardo;661;20.71;25
595789;VJQ1AA000150015099;2;sem dardo;707;12.29;12
492297;LQC1AA006000066099;1;com dardo;552;13.915;25
492557;AACHAA0120000360X9;2;sem dardo;822;19.547;25
492599;BFCDAS030000135099;1;com dardo;205;22.11;25
490335;7PMAAS010000135099;2;sem dardo;412;14.555;18
593974;TBCDAS0070002000X9;5;sem dardo;412;26.408;25
493107;62D2AC0030000260X9;2;sem dardo;324;15.672;30
596319;55Z2AA000180070099;2;sem dardo;622;82.557;90
596418;FVZ1AA000150064099;1;com dardo;527;34.623;35
493145;KHCEAA0160000360X9;6;sem dardo;895;17.088;25
593605;RJZHAS014000130099;1;com dardo;424;40.137;50
593606;RJZHAS014000130099;1;com dardo;485;33.592;50
595019;DCC1AS006000110099;1;com dardo;509;8.69;25
596430;7PMBAS010000135099;2;sem dardo;686;20.26;18
596443;VNBCAA012000180099;1;com dardo;1596;20.45;20
597477;DCC1AS006000110099;1;com dardo;353;20.573;25
596413;DDC1AA0130001200X9;1;com dardo;468;24.955;25
594920;24JDAA000100010099;2;sem dardo;644;9.82;10
492585;VJQ1AA000150015099;2;sem dardo;291;11.2;12
598380;30Z2AA000200026099;1;com dardo;429;25.481;30
598448;YUCBAA007000153099;2;sem dardo;374;15.117;25
492844;7PMAAS010000135099;2;sem dardo;777;17.72;18
598535;MBA2AA000150010099;2;sem dardo;329;9.995;15
490472;MBA2AA000150010099;2;sem dardo;713;15.333;15
491658;24JDAA000100010099;2;sem dardo;435;8.64;10
492163;24JDAA000100010099;6;sem dardo;515;10.837;10
492382;AAC1AA0040000210X9;2;sem dardo;327;10.18;25
594174;DMCEAS018000136099;1;com dardo;740;18.693;25
596321;21Q1AA000100010099;2;sem dardo;258;11.517;12
492830;CSCDAA005000036099;1;com dardo;631;13.145;25
596553;55Z2AA000180070099;6;sem dardo;381;79.276;90
595294;TNZ2AA000180056099;2;sem dardo;1443;47.131;50
596009;24JDAA000100010099;2;sem dardo;481;12.26;10
596682;30Z2AA000200026099;2;sem dardo;425;20.684;30
596593;JYCHAS0160001060X9;2;sem dardo;319;27.29;25
596030;DDC1AA0120000860X9;2;sem dardo;607;14.073;25
594181;24JDAA000100010099;1;com dardo;382;13.34;10
596479;MBA2AA000150010099;2;sem dardo;299;11.375;15
596571;AACHAA0120000360X9;2;sem dardo;451;26.255;25
597910;RJZ1AS010000080099;2;sem dardo;257;39.81;50
597913;GXCCAS016000145099;2;sem dardo;1002;17.088;25
597351;AAC2AA0090000460X9;2;sem dardo;760;13.21;25
597446;24JDAA000100010099;1;com dardo;255;9.64;10
597825;DGC2AA003000021099;2;sem dardo;196;17.92;25
597856;DGC2AA003000021099;6;sem dardo;716;15.875;25
597858;DGC2AA003000021099;2;sem dardo;479;9.08;25
596683;30Z2AA000200026099;2;sem dardo;487;25.275;30
596673;DDC1AA0160000360X9;6;sem dardo;693;17.675;25
595116;24JDAA000100010099;1;com dardo;726;11.62;10
596152;LQC1AA006000066099;2;sem dardo;771;13.065;25
596344;DDCHAA0090000360X9;2;sem dardo;569;21.223;25
492064;MYCCAA010000136099;1;com dardo;864;15.25;25
492325;MBA2AA000150010099;2;sem dardo;303;16.268;15
492442;24JDAA000100010099;2;sem dardo;276;14.152;10
596827;JYCHAS0160001060X9;2;sem dardo;337;16.398;25
494682;24JDAA000100010099;1;com dardo;325;10.56;10
495019;24JDAA000100010099;2;sem dardo;321;14.14;10
597563;DDC1AA0130001200X9;2;sem dardo;410;21.5;25
495131;QECDAA0090000360X9;2;sem dardo;454;15.105;25
596426;VJQ1AA000150015099;2;sem dardo;473;12.58;12
491866;24JDAA000100010099;1;com dardo;552;8.34;10
597948;GXCHAS018000145099;2;sem dardo;266;22.397;25
597089;DDC1AA0150001250X9;1;com dardo;629;27.445;25
593908;24JDAA000100010099;2;sem dardo;517;10.72;10
492646;KHCEAA0160000560X9;1;com dardo;798;18.498;25
597932;ALC3AA004000021099;2;sem dardo;604;12.275;25
597957;24JDAA000100010099;1;com dardo;461;10.275;10
596979;9FMAAS008000153099;2;sem dardo;517;22.445;18
492172;24JDAA000100010099;2;sem dardo;361;11.425;10
597794;84D1AS000150050099;2;sem dardo;994;19.855;30
491748;YRCEAA009000125099;2;sem dardo;600;14.855;25
492958;VJQ1AA000150015099;5;sem dardo;412;8.625;12
493266;DGC2AA006000040099;2;sem dardo;627;15.95;25
493006;24JDAA000100010099;2;sem dardo;292;9.855;10
493033;62D2AC0030000260X9;6;sem dardo;21;17.422;30
493183;MBA2AA000150010099;2;sem dardo;406;10.485;15
594016;PLZ1AS000150105099;6;sem dardo;829;60.61;80
493009;ILICAS0460000660X9;2;sem dardo;247;13.047;23
595855;VNBCAA012000180099;2;sem dardo;367;17.28;20
595918;DDCHAA0090000360X9;2;sem dardo;818;15.042;25
597719;JYCHAS0140000660X9;1;com dardo;26;33.025;25
596568;MBA2AA000150010099;2;sem dardo;413;9.095;15
493041;JYCHAS0220001010X9;1;com dardo;340;21.65;25
493909;DDCDAA0120000860X9;2;sem dardo;579;21.255;25
494152;MBA2AA000150010099;6;sem dardo;357;21.285;15
494378;30Z2AA000200026099;2;sem dardo;403;27.525;30
494727;DGC2AA003000021099;2;sem dardo;292;15.73;25
493069;61CCAS015000220099;2;sem dardo;697;16.028;25
596299;ABC1AS0120000860X9;2;sem dardo;304;17.335;25
596565;MBA2AA000150010099;6;sem dardo;241;11.037;15
596748;TGCHAA008000061099;6;sem dardo;284;20.92;25
596928;24JDAA000100010099;6;sem dardo;268;13.113;10
493082;JYCHAS0160001460X9;2;sem dardo;249;11.425;25
597241;BECCAS0290001310X9;1;com dardo;345;18.258;25
597110;AACDAA0110001510X9;1;com dardo;613;15.733;25
596520;24JDAA000100010099;6;sem dardo;474;14.147;10
596981;QECDAA0090000360X9;1;com dardo;406;15.275;25
597229;VJQ1AA000150015099;6;sem dardo;383;7.68;12
493800;7NNEAS015000100099;1;com dardo;811;18.005;22
596281;TGCDAA008000061099;1;com dardo;366;19.447;25
596535;31Z2AA000240026099;6;sem dardo;430;31.744;39
598357;VWB2AA003000020099;2;sem dardo;414;10.825;20
595604;24JDAA000100010099;6;sem dardo;227;8.693;10
597259;DGC2AA006000040099;2;sem dardo;538;20.58;25
493007;24JDAA000100010099;2;sem dardo;452;7.17;10
492997;AAC2AA0090000460X9;2;sem dardo;444;11.355;25
493211;RJZHAS012000120099;2;sem dardo;296;35.92;50
493155;DGC2AA006000040099;2;sem dardo;550;12.76;25
492876;24JDAA000100010099;2;sem dardo;224;15.215;10
492606;VWB2AA003000020099;2;sem dardo;239;13.9;20
597289;LQC1AA006000066099;1;com dardo;363;13.222;25
493289;ILI1AS0460000660X9;1;com dardo;354;13.13;23
597193;JYCHAS0240001060X9;2;sem dardo;374;19.79;25
597206;DDC1AA0160000360X9;2;sem dardo;1137;14.182;25
597269;FVZ1AA000150064099;2;sem dardo;452;28.997;35
597766;DGC2AA003000021099;2;sem dardo;309;11.528;25
493841;DDC1AA0120000860X9;1;com dardo;266;12.72;25
491482;EWZBAA006000120099;1;com dardo;668;53.342;55
493161;FVZ1AA000150064099;1;com dardo;434;32.958;35
493098;BXCDAS016000150099;1;com dardo;1011;26.472;25
596540;VJQ1AA000150015099;1;com dardo;253;9.175;12
598162;EWZBAA006000120099;2;sem dardo;781;57.16;55
598740;WOMAAS008000150099;6;sem dardo;406;17.207;18
598754;WOMAAS008000150099;2;sem dardo;329;18.71;18
495385;ZGCBAS018000160099;1;com dardo;1017;17.53;25
495386;BXCDAS016000150099;1;com dardo;573;19.105;25
493448;GXCCAS016000145099;1;com dardo;661;16.723;25
493420;7PMAAS010000135099;4;sem dardo;527;12.098;18
493424;7PMAAS010000135099;2;sem dardo;444;17.112;18
596712;24JDAA000100010099;5;sem dardo;248;12.985;10
596723;81CDAS010000156099;2;sem dardo;275;23.178;25
492046;VJQ1AA000150015099;2;sem dardo;333;8.39;12
493125;VJQ1AA000150015099;2;sem dardo;406;12.238;12
597727;JYCHAS0140000860X9;2;sem dardo;275;17.8;25
597497;FVZ1AA000150064099;1;com dardo;509;28.853;35
596692;VQB2AA017000075099;2;sem dardo;422;17.443;20
598200;DDC1AA0120000860X9;2;sem dardo;636;16;25
598201;DDC1AA0120000860X9;2;sem dardo;575;14.795;25
598261;GXCHAS016000145099;2;sem dardo;259;19;25
490474;24JDAA000100010099;2;sem dardo;319;13.613;10
492758;24JDAA000100010099;2;sem dardo;287;15.77;10
493187;MBA2AA000150010099;2;sem dardo;338;10.083;15
598834;FVZ1AA000150064099;2;sem dardo;359;30.27;35
493604;JYCHAS0140001260X9;1;com dardo;262;18.135;25
596103;MYCCAA010000160099;2;sem dardo;1035;23.072;25
598301;MBA2AA000150010099;2;sem dardo;448;8.14;15
598110;VCBCAA007000170099;2;sem dardo;1053;20.325;20
493551;62D2AC0030000260X9;2;sem dardo;50;15.83;30
597683;LICDAA010000096099;1;com dardo;762;16.062;25
594862;TGCDAA008000086099;1;com dardo;1001;21.335;25
596751;MBA2AA000150010099;6;sem dardo;466;10.083;15
493529;62D2AC0030000260X9;2;sem dardo;21;14.215;30
597690;RJZHAS014000130099;1;com dardo;484;44.827;50
493712;RJZHAS012000120099;1;com dardo;154;33.207;50
493684;AAC3AA0040000210X9;1;com dardo;356;12.795;25
597114;MBA2AA000150010099;2;sem dardo;274;14.175;15
493725;GXCCAS016000145099;2;sem dardo;555;20.185;25
494909;GXCHAS018000145099;1;com dardo;155;26.08;25
491910;32Z2AA000190056099;2;sem dardo;426;50.65;55
493015;AAC2AA0090000460X9;2;sem dardo;557;19.865;25
494115;VJQ1AA000150015099;5;sem dardo;360;14.837;12
597702;VJQ1AA000150015099;1;com dardo;333;9.215;12
493195;ALC3AA004000021099;2;sem dardo;897;18.59;25
493524;DDCDAA0120000860X9;2;sem dardo;485;16.475;25
597798;ZPMAAS007000125099;2;sem dardo;876;16.275;18
597415;MBA2AA000150010099;2;sem dardo;497;6.215;15
493821;ZPMAAS007000125099;2;sem dardo;508;18.98;18
492950;VJQ1AA000150015099;1;com dardo;1409;10.975;12
493243;24JDAA000100010099;1;com dardo;367;13.122;10
492558;AACHAA0120000360X9;2;sem dardo;553;19.923;25
492583;55Z2AA000180070099;2;sem dardo;476;79.885;90
595166;YUCBAA009000153099;2;sem dardo;597;19.745;25
597379;MBA2AA000150010099;2;sem dardo;461;11.09;15
493844;9GJKAS003000120099;2;sem dardo;1151;7.325;10
597851;GXCCAS016000145099;2;sem dardo;594;24.973;25
594488;BKIBAA006000030099;1;com dardo;437;11.385;23
596649;QECDAA0090000360X9;6;sem dardo;956;24.59;25
597232;21Q1AA000100010099;1;com dardo;389;11.57;12
493287;AACDAA0110001510X9;1;com dardo;688;18.443;25
493880;GXCHAS018000145099;1;com dardo;434;17.92;25
597568;WOMAAS008000150099;2;sem dardo;443;16.608;18
597595;MBA2AA000150010099;2;sem dardo;276;20.875;15
493677;24JDAA000100010099;2;sem dardo;351;10.1;10
500320;MBA2AA000150010099;1;com dardo;171;10.305;15
493924;55Z2AA000180070099;6;sem dardo;297;73.099;90
496429;MBA2AA000150010099;1;com dardo;308;11.838;15
491974;YUCBAA007000153099;1;com dardo;876;14.538;25
597820;AAC3AA0040000210X9;2;sem dardo;704;20.388;25
593695;FVZ1AA000150064099;6;sem dardo;276;26.532;35
594224;FVZ1AA000150064099;2;sem dardo;499;28.76;35
596810;LQC1AA006000066099;2;sem dardo;501;16.93;25
597623;VJQ1AA000150015099;1;com dardo;297;12.585;12
596732;AAC3AA0040000210X9;2;sem dardo;337;12.482;25
597440;MBA2AA000150010099;2;sem dardo;323;11.065;15
597826;MBA2AA000150010099;2;sem dardo;398;7.848;15
598263;DGC2AA003000021099;2;sem dardo;868;14.225;25
598283;AUCCAS0240001550X9;1;com dardo;324;15.752;25
492998;24JDAA000100010099;1;com dardo;845;10.345;10
493298;VJQ1AA000150015099;2;sem dardo;455;14.577;12
595235;RJZ1AS010000040099;2;sem dardo;679;30.745;50
596786;QECDAA0090000360X9;2;sem dardo;577;22.07;25
597388;AACDAA0110001510X9;1;com dardo;430;18.713;25
494191;WTCBAA010000150099;2;sem dardo;1509;23.11;25
494528;JYCHAS0160001260X9;5;sem dardo;591;26.852;25
597923;DGC2AA003000021099;1;com dardo;599;24.815;25
494264;JYCHAS0140000860X9;2;sem dardo;95;20.105;25
494509;DGC2AA006000040099;5;sem dardo;360;17.897;25
494548;FVZ1AA000150064099;2;sem dardo;450;35.645;35
598006;DDC1AA0120000860X9;2;sem dardo;524;17.72;25
494187;AAC3AA0040000210X9;6;sem dardo;222;22.655;25
489269;84D1AS000150050099;1;com dardo;1614;20.03;30
495065;7PMAAS008000153099;2;sem dardo;600;19.075;18
495069;7DBBAS015000120099;2;sem dardo;711;24.775;20
494391;GXCBAS015000155099;2;sem dardo;782;24.877;25
494308;DDCHAA0110000450X9;1;com dardo;339;18.657;25
598341;MBA2AA000150010099;2;sem dardo;319;8.655;15
494485;VJQ1AA000150015099;2;sem dardo;342;10.478;12
495013;VQB2AA017000075099;1;com dardo;333;13.48;20
493319;MBA2AA000150010099;1;com dardo;394;13.57;15
492469;VWB2AA003000020099;2;sem dardo;382;11.06;20
495052;VJQ1AA000150015099;4;sem dardo;318;13.163;12
597945;DDC1AA0120000860X9;1;com dardo;371;15.252;25
596843;21Q1AA000100010099;2;sem dardo;541;8.593;12
494478;DCC1AS006000110099;1;com dardo;288;18.655;25
596698;24JDAA000100010099;6;sem dardo;234;11.375;10
494372;GWCHAA008000086099;2;sem dardo;556;17.775;25
491539;PLZ1AS000150105099;1;com dardo;678;68.015;80
492486;TBCDAS0070002000X9;1;com dardo;356;20.725;25
493272;MBA2AA000150010099;2;sem dardo;321;14.283;15
593016;MBA2AA000150010099;1;com dardo;569;9.66;15
597210;73CBAA010000150099;5;sem dardo;1890;17.535;25
494218;VJQ1AA000150015099;6;sem dardo;399;9.37;12
599792;GXCHAS016000145099;1;com dardo;416;25.998;25
597491;DDC1AA0120000860X9;2;sem dardo;472;14.728;25
494482;VJQ1AA000150015099;2;sem dardo;377;8.848;12
494491;MBA2AA000150010099;2;sem dardo;348;12.072;15
494739;EWZBAA006000120099;2;sem dardo;513;55.115;55
494619;24JDAA000100010099;1;com dardo;297;10.9;10
494644;DGC2AA003000021099;1;com dardo;522;20.917;25
494542;MBA2AA000150010099;2;sem dardo;398;11.69;15
493566;LICDAA010000096099;2;sem dardo;963;17.85;25
489638;24JDAA000100010099;2;sem dardo;342;11.39;10
598672;RJZHAS012000120099;2;sem dardo;262;46.037;50
594100;FVZ1AA000150064099;2;sem dardo;267;28.465;35
596035;AACDAA0130000700X9;2;sem dardo;545;19.01;25
597618;VJQ1AA000150015099;6;sem dardo;536;10.215;12
598218;LQC1AA006000066099;2;sem dardo;376;16.167;25
598354;AAC3AA0040000210X9;2;sem dardo;556;16.215;25
494615;MBA2AA000150010099;1;com dardo;317;17.388;15
596783;QECDAA0090000360X9;2;sem dardo;1094;19.54;25
598275;MBA2AA000150010099;6;sem dardo;598;10.5;15
494773;DGC2AA003000021099;1;com dardo;531;16.355;25
494840;CJC1AS016000150099;2;sem dardo;309;14.465;25
597688;WOMAAS008000150099;1;com dardo;664;15.69;18
598378;30Z2AA000200026099;1;com dardo;544;23.7;30
494484;VJQ1AA000150015099;2;sem dardo;383;10.812;12
494804;VWB2AA003000020099;2;sem dardo;135;13.75;20
598193;DDC1AA0160000360X9;1;com dardo;333;22.03;25
494894;VJQ1AA000150015099;2;sem dardo;366;11.96;12
597472;DDC1AA0160000360X9;1;com dardo;641;12.172;25
494888;JYCHAS0140000660X9;1;com dardo;767;16.95;25
598551;RJZHAS012000120099;2;sem dardo;260;26.65;50
598305;KHCEAA0160000360X9;2;sem dardo;656;17.29;25
598419;AAC2AA0090000460X9;2;sem dardo;383;13.04;25
598534;GXCHAS018000145099;2;sem dardo;197;17.9;25
494941;JYCHAS0140000860X9;1;com dardo;253;21.08;25
597740;VJQ1AA000150015099;2;sem dardo;250;10.998;12
494926;VJQ1AA000150015099;2;sem dardo;510;12.63;12
597019;VJQ1AA000150015099;6;sem dardo;415;10.64;12
597384;AACDAA0110001510X9;2;sem dardo;768;23.607;25
598170;KHCEAA0160000360X9;2;sem dardo;1683;17.145;25
598312;TGCHAA008000086099;2;sem dardo;606;14.955;25
598372;LQC1AA006000066099;2;sem dardo;537;12.81;25
598369;24JDAA000100010099;2;sem dardo;461;10.98;10
494765;MBA2AA000150010099;1;com dardo;281;8.07;15
598152;DDC1AA0160000560X9;1;com dardo;375;19.19;25
494912;LQC1AA006000066099;2;sem dardo;249;18.425;25
494939;AAC1AA0040000210X9;1;com dardo;1297;17.38;25
599258;MBA2AA000150010099;2;sem dardo;320;10.81;15
495044;JYCHAS0140000860X9;2;sem dardo;341;22.123;25
598205;YUCBAA009000153099;2;sem dardo;390;14.4;25
594035;24JDAA000100010099;2;sem dardo;734;9.485;10
494647;AAC3AA0040000210X9;2;sem dardo;533;15.675;25
494681;24JDAA000100010099;2;sem dardo;415;12.88;10
495502;AAC3AA0040000210X9;1;com dardo;474;20.175;25
495296;30Z2AA000200026099;2;sem dardo;768;25.345;30
598423;DGC2AA003000021099;2;sem dardo;1432;14.66;25
598707;DGC2AA006000040099;2;sem dardo;374;16.855;25
599508;7FBBAS016000120099;7;sem dardo;344;21.67;20
599512;TGCDAA008000061099;2;sem dardo;878;21.58;25
598359;CSCDAA005000036099;2;sem dardo;518;11.465;25
598371;LQC1AA006000066099;2;sem dardo;408;15.01;25
496102;31Z2AA000240026099;5;sem dardo;397;29.801;39
495237;24JDAA000100010099;7;sem dardo;354;9.392;10
495054;VJQ1AA000150015099;2;sem dardo;463;12.575;12
495214;TGCHAA008000086099;1;com dardo;245;17.94;25
599401;GBNHAS0450001260X9;2;sem dardo;342;16.77;22
491223;30Z2AA000200026099;2;sem dardo;546;26.307;30
494782;MBA2AA000150010099;1;com dardo;287;10.275;15
495242;DDC1AA0120000860X9;1;com dardo;493;19.55;25
598887;DGC2AA003000021099;2;sem dardo;418;12.525;25
598374;24JDAA000100010099;1;com dardo;451;6.29;10
598465;AAC2AA0090000460X9;1;com dardo;527;14.41;25
495267;7NNDAS016000095099;1;com dardo;448;15.995;22
494980;TGCHAA008000061099;1;com dardo;414;19.685;25
495119;WOMAAS008000150099;2;sem dardo;561;18.912;18
495303;VCBCAA007000170099;2;sem dardo;1144;17.16;20
500106;GJBAAS013000100099;2;sem dardo;511;18.592;20
500108;AAC2AA0090000460X9;2;sem dardo;526;19.875;25
599936;VNBCAA012000180099;7;sem dardo;538;17.365;20
598796;DDC1AA0160000560X9;2;sem dardo;712;15.355;25
599942;VCBCAA007000170099;1;com dardo;1118;15.865;20
495243;DDC1AA0120000860X9;2;sem dardo;315;16.62;25
493475;DMCEAS018000136099;2;sem dardo;236;21.267;25
495077;AACDAA0110001510X9;1;com dardo;768;13.652;25
495228;DDCDAA0120000860X9;2;sem dardo;831;17.583;25
599731;AAC2AA0090000460X9;1;com dardo;882;16.648;25
599796;GXCHAS016000145099;2;sem dardo;324;27.53;25
599814;JYCHAS0160001260X9;2;sem dardo;434;26.301;25
598989;24JDAA000100010099;1;com dardo;360;14.442;10
599515;WOMAAS008000150099;2;sem dardo;544;13.493;18
599713;DDCHAA0090000360X9;1;com dardo;792;19.655;25
496094;30Z2AA000200026099;1;com dardo;481;22.596;30
598596;WOMAAS008000150099;2;sem dardo;397;15.48;18
493814;WRCBAA010000150099;1;com dardo;1141;22.75;25
495320;DGC2AA006000040099;2;sem dardo;698;17.145;25
495332;LQC1AA006000066099;2;sem dardo;462;20.692;25
599337;GWCHAA008000086099;1;com dardo;541;16.715;25
599643;32Z2AA000190056099;1;com dardo;352;44.462;55
599042;JYCHAS0140000860X9;2;sem dardo;329;23.943;25
